NAME;LINK
Kunio-kun’s Nekketsu Soccer League Switch NSP XCI Base XCI;https://drive.google.com/file/d/1M4WRy7ka2G3_hLogeAoaBPlsVqQBLbpJ/view?usp=sharing
Kurokami-sama’s Feast Switch NSP NSZ Base (eShop);https://1fichier.com/?uo3cpn1pg4wn8lt5bfau&af=2850246
Kwaidan ～Azuma manor story～ Switch NSP XCI NSZ Base;https://uptobox.com/f6iq2yqe67aj
Kwaidan ～Azuma manor story～ Switch NSP XCI NSZ Download;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpDNTFFNDNDODI1RDE3QzQ2NTQyOTM4ODgxOEEwRDgzMDEwOUE2RDlCJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBLd
Kyle is Famous: Complete Edition Switch NSP NSZ Base (eShop);https://1fichier.com/?56pn184l0u7mbjkw1nb4&af=2850246
Kyukyoku Tiger Heli TOAPLAN ARCADE GARAGE Switch NSP XCI Base (Conv);https://1fichier.com/?g7setu4n9lan0mjc9g3n&af=2850246
L.A. Noire Switch XCI NSP NSZ Base [0100830004FB6000] NSZ;https://drive.google.com/open?id=1tDVDNnCPvV-hdZ1R0Mql-JTwM4rbEV-w
L.A. Noire Switch XCI NSP NSZ Download;https://ouo.io/go/?s=https%3A%2F%2F1fichier.com%2F%3F2mm7ex82iqgbvz24cx3u
L.A. Noire Switch XCI NSP NSZ Multi Download;https://ouo.io/go/L.A._Noire_%2528Japan%2529_%255BTrimmed%255D.xci.torrent
L.F.O. -Lost Future Omega- Switch NSP XCI Base + v1.0.1 XCI;https://uptobox.com/p8f6hqhsiucp
L.F.O. -Lost Future Omega- Switch NSP XCI Base NSP;https://uptobox.com/6wqqfmea4f0x
L.O.L. Surprise! B.B.s BORN TO TRAVEL Switch NSP XCI Base (Dumped);https://1fichier.com/?65lz7b9yuiiib2gyvps6&af=2850246
L.O.L. Surprise! B.B.s BORN TO TRAVEL Switch NSP XCI Base (eShop);https://megaup.net/3QLIj/L.O.L._Surprise!_B.B.s_BORN_TO_TRAVEL_[01004510169B4000][v0][US].nsp.rar
L.O.L. Surprise! Movie Night Switch NSP XCI Base (Dumped);https://1fichier.com/?7xa13q3tz09vsccvxwuk&af=2850246
L.O.L. Surprise! Movie Night Switch NSP XCI Base (eShop);https://1fichier.com/?0wydfojbjc68xr504eg6&af=2850246
L.O.L. Surprise! Remix: We Rule The World Switch NSP XCI NSZ Base (Fixed);https://1fichier.com/?cqdva88ljhl3b3ulno01&af=2850246
L.O.L. Surprise! Remix: We Rule The World Switch NSP XCI NSZ Base + v1.0.4;https://1fichier.com/?88uxeebuxjatmumvcljh&af=2850246
LA-MULANA 2 Switch NSP NSZ XCI Base NSP;https://drive.google.com/open?id=1JtNil5nffbdUtDqC_paFnkOS8fNSIBRw
LA-MULANA 2 Switch NSP NSZ XCI Base XCI;https://uptobox.com/qpx16m1t2muq
LA-MULANA 2 Switch NSP NSZ XCI Download;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoyNDNDRThGQzhGQjAyMjUyNjQ3Q0VDMTk2NkIxRkM5QUUwNjgwMTcxJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMY
LA-MULANA Switch NSP NSZ XCI Base + v1.0.1 XCI;https://mega.nz/file/puoTlTxJ#fYlRHxeU5-UB2twf7Suh7YboP-eCZff6wUaD-EBmX8E
LA-MULANA Switch NSP NSZ XCI Base + v1.0.2 XCI;https://uptobox.com/oer1io5sfh8z
LA-MULANA Switch NSP NSZ XCI Base NSP;https://drive.google.com/open?id=1DeM5rmYNNdzJEXppNYBfJi495PSTERDK
LANDING HERO Haneda × 787 Switch NSP Base (eShop);https://megaup.net/14gpk/LANDING_HERO_Haneda_Ã_787_[010079A018224000][v0][US].nsp.rar
LAYTON’S MYSTERY JOURNEY: Katrielle and the Millionaires’ Conspiracy Deluxe Edition Switch NSP NSZ XCI Base (Dumped);https://drive.google.com/open?id=1oSx5vwuW3F8ggg3IO4kkgmf4myzKFAEh
LAYTON’S MYSTERY JOURNEY: Katrielle and the Millionaires’ Conspiracy Deluxe Edition Switch NSP NSZ XCI Base (eShop);https://drive.google.com/open?id=1ELaKM_q4eJIugqr_P0dDZQwN8NTCyRST
LAYTON’S MYSTERY JOURNEY: Katrielle and the Millionaires’ Conspiracy Deluxe Edition Switch NSP NSZ XCI Base [EUR] NSP;https://drive.google.com/uc?export=download&id=11Cb3BBphvvaOCEzmZATYcDGwQz_kVz4x
LAYTON’S MYSTERY JOURNEY: Katrielle and the Millionaires’ Conspiracy Deluxe Edition Switch NSP NSZ XCI Base [EUR] XCI;https://drive.google.com/uc?export=download&id=1tkCg-OLTvFtmZYV2eZMdhhUEgW1mwoHs
LEGO Brawls Switch XCI NSZ Base (Dumped);https://1fichier.com/?3mwof9n1lmldf80nsxax&af=2850246
LEGO Bricktales Switch NSP NSZ Base (eShop);https://1fichier.com/?7emow1q5dl7v5mv7wp5y&af=2850246
LEGO Builder’s Journey Switch NSP XCI NSZ Base (Conv);https://1fichier.com/?botiklidauts63uyzpvu&af=2850246
LEGO Builder’s Journey Switch NSP XCI NSZ Base (Patched);https://1fichier.com/?jnddytznm1azpymavqvo&af=2850246
LEGO Builder’s Journey Switch NSP XCI NSZ LEGO Builders Journey [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoyODYyMkNFNkJERTBFRjk1NkU5NTMzREUzQzg0QjJFRDdEREYwREE5JnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMR
LEGO City Undercover Switch XCI NSP NSZ Base;https://1fichier.com/?qpu1qsex0aq8su604zon&af=2850246
LEGO City Undercover Switch XCI NSP NSZ Base + v1.0.2;https://1fichier.com/?hbnxhaqq1twfmdvpiq7n&af=2850246
LEGO DC Super-Villains Switch NSP XCI NSZ Base 010070D009FEC000 NSP;https://uptobox.com/gm14am7qeiv1
LEGO DC Super-Villains Switch NSP XCI NSZ Base XCI;https://uptobox.com/4kbbihozh5dx
LEGO DC Super-Villains Switch NSP XCI NSZ Multi Download;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo0NjIyRUU4QkU2N0M3RjFGNDI2QkJEMzQ3MjYwMEU2QjIwMkM0QjFEJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMR
LEGO Harry Potter Collection Switch NSP XCI Base + v1.0.2 XCI;https://uptobox.com/lm7qomr0etb4
LEGO Harry Potter Collection Switch NSP XCI Base  NSP;https://drive.google.com/uc?export=download&id=1abQqBykljLTgpbu-X7qKSU_pkOqxBs-_
LEGO Jurassic World Switch NSP XCI Base + v1.0.1 XCI;https://uptobox.com/i6z0jaeah43b
LEGO Jurassic World Switch NSP XCI Base NSP;https://uptobox.com/wo8oslfwacoj
LEGO Marvel Super Heroes 2 Switch XCI NSP NSZ Base 01007690040A0000 NSP;https://uptobox.com/ryuznm5wnwup
LEGO Marvel Super Heroes 2 Switch XCI NSP NSZ Torrent;https://ouo.io/go/LEGO_Marvel_Super_Heroes_2_%2528Europe%2529_%2528En%252CFr%252CDe%252CEs%252CIt%252CNl%252CZh%252CKo%252CRu%2529_%255BTrimmed%255D.xci.torrent
LEGO Marvel Super Heroes Switch NSP NSZ Base (eShop);https://1fichier.com/?wuqlhh1oirytl3sd98l7&af=2850246
LEGO Marvel Super Heroes Switch NSP NSZ LEGO Marvel Super Heroes [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpGRjkzNzE0QTkzQTI3MThDMDEyNkIxRTg0QTVCRUYzREQ5RUMxMTg3JnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMExFR
LEGO NINJAGO Movie Videogame Switch XCI NSP NSZ Base + v1.0.2;https://uptobox.com/pomey45zi3tq
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Base (eShop);https://1fichier.com/?28bqv9fbeqbwx3ps5ce8&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI French;https://1fichier.com/?9at3s31vgm8mnarq0yzw&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI German;https://1fichier.com/?o7amoivcmii4poandung&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Italian;https://1fichier.com/?o8wgjjuq9bur3r9fdhb8&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Japanese;https://1fichier.com/?5rk1tzzczd9jjgz1mj1c&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Mumble Mode;https://1fichier.com/?0vbh753nxmg6rgu7hkfa&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Polish;https://1fichier.com/?q2sl1oqz8sbx9attr3tn&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Portuguese (Brazil);https://1fichier.com/?tn9tik69o5qj4ilce4j9&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Spanish (Mexico);https://1fichier.com/?9vfgfj56dmty2f4d8olo&af=2850246
LEGO Star Wars: The Skywalker Saga Deluxe Edition Switch NSP XCI Spanish (Spain);https://1fichier.com/?f9osat28otgl35wqygk4&af=2850246
LEGO Worlds Switch NSP XCI NSZ Base (Dumped);https://1fichier.com/?tbaf3fc7jt7hqu067il1&af=2850246
LEGO Worlds Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?i68m1fzqya23eswkoeup&af=2850246
LEGO Worlds Switch NSP XCI NSZ LEGO_Worlds_(World)_(En,Ja,Fr,De,Es,It,Nl,Pt,Ru).xci;https://ouo.io/go/LEGO_Worlds_%2528World%2529_%2528En%252CJa%252CFr%252CDe%252CEs%252CIt%252CNl%252CPt%252CRu%252CKo%252CZh%2529_%255BTrimmed%255D.torrent
LEGO: The Incredibles Switch XCI NSP NSZ Base (Dumped);https://www.file-upload.com/lusvmpy8t5sh
LEGO: The Incredibles Switch XCI NSP NSZ Base (eShop);https://1fichier.com/?vz90q8et4dbcqcw6ylom&af=2850246
LEGO: The Incredibles Switch XCI NSP NSZ LEGO_The_Incredibles_(Europe)_(En,Fr,De,Es,It,Nl).xci;https://ouo.io/go/LEGO_The_Incredibles_%2528Europe%2529_%2528En%252CFr%252CDe%252CEs%252CIt%252CNl%252CDa%252CZh-Hant%252CKo%252CPl%252CRu%2529_%255BTrimmed%255D.torrent
LEGO: The Incredibles Switch XCI NSP NSZ LEGO_The_Incredibles_(USA)_(En,Fr,Es,Pt).xci;https://ouo.io/go/LEGO_The_Incredibles_%2528USA%2529_%2528En%252CFr%252CEs%252CPt%2529_%255BTrimmed%255D.torrent
LEGRAND LEGACY: Tale of the Fatebounds Switch NSP XCI NSZ Base [0100E7500BF84000] NSP;https://uptobox.com/sklsdbvoc9m6
LEGRAND LEGACY: Tale of the Fatebounds Switch NSP XCI NSZ Base [0100E7500BF84000] NSZ;https://uptobox.com/6oy3gjghp7b4
LEGRAND LEGACY: Tale of the Fatebounds Switch NSP XCI NSZ Download;http://mgnetu.com/UsfVHr9
LIMBO Switch NSP XCI LIMBO [01009c8009026000][v0].nsp;http://mgnet.me/dPq9fIA
LIT: Bend the Light Switch NSP NSZ Base (eShop);https://1fichier.com/?h7ki0ylj030r38pql7o0&af=2850246
LIT: Bend the Light Switch NSP NSZ Lit Bend the Light [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpBM0UwMDQ0MzREREVDMzcyQkVEMEU0QkY5MDRDOTJFMzczRUVBRkYyJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMa
LIVE A LIVE Switch NSP XCI [Full Game] Base (Dumped);https://1fichier.com/?drx4k7q07ke0bwk7mxo4&af=2850246
LIVE A LIVE Switch NSP XCI [Full Game] Base (eShop);https://1fichier.com/?riguq8mpk9ej16tqi3kx&af=2850246
LIVE A LIVE Switch NSP XCI [Full Game] Live A Live (Conv) [US][NSP];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpCMzk0M0RDQUZDMTA1RkMxRDVBOTRGQzc2RDcxRDJFMjc2MDc1RjMzJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMa
LONGHEAD Switch NSP Base (eShop);https://1fichier.com/?7l8afzjr6pu26y6hloks&af=2850246
LOOPERS Switch NSP Base (Dumped);https://1fichier.com/?0m1toe2e40jfysh0on5e&af=2850246
LOOPERS Switch NSP Base (eShop);https://1fichier.com/?jjw4wmfmbp1br799s4rf&af=2850246
LOOPERS Switch NSP Loopers [NSP];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpBNjRGQzcxQkE5MjY2MTcwNkQ1OTREMjdENzgwNjg4MjQ2Qjg2M0JCJnRyPWh0dHAlM0ElMkYlMkZidDQudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMb
LOST BUBBLES: Sweet mates Switch NSP Base (eShop);https://1fichier.com/?47k4asa22h9npxn4azmb&af=2850246
LOST EGG 2: Be together Switch NSP Base (eShop);https://1fichier.com/?zxwkla0oht0gkgeakhpb&af=2850246
LOST ORBIT: Terminal Velocity Switch NSP XCI Base NSP;https://uptobox.com/hkm5dl1f7cq1
LOST ORBIT: Terminal Velocity Switch NSP XCI Base XCI;https://drive.google.com/open?id=1XXWomUhT_5juJQviGrA-1BDWEt7K7IGo
LOUD Switch NSP Base (eShop);https://1fichier.com/?ol7iww1qst023tw3ty1c&af=2850246
LOVE 3 Switch NSP Base (eShop);https://1fichier.com/?9f3cv3knzd3fhwk9l87u&af=2850246
LOVE 3 Switch NSP LOVE 1-2-3 [NSP];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpBMEVCMDBDNzA1NTdFNDgxM0Y2MDZCNTQwOUE5NjAwMDhGQjcxMEU3JnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMT
LOVE Switch NSP NSZ XCI Base + v2.0.0a NSP;https://drive.google.com/open?id=192ISDNScl9dtPyPRrm_ZHCZmCWzjo7PW
LOVE Switch NSP NSZ XCI Base 0100B6200D204000 NSP;https://drive.google.com/open?id=1lCS81OEMPH5hRrBH9OU9yy_gP2j9z3Rf
LOVE Switch NSP NSZ XCI Base 0100B6200D204000 NSZ;https://drive.google.com/open?id=1ZJZhrOpKvwMRijiKBIzo0wLiLzFO1uW1
LOVE Switch NSP NSZ XCI Torrent;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDpBRkZFQjkwOUM2MTA5MkU5Q0RCQTFEMzc1QUEyNkZBODI1NzMzQTEyJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMT
LOVE – A Puzzle Box Filled with Stories Switch NSP XCI Base (eShop);https://1fichier.com/?iwknp95che29g6uwekkj&af=2850246
LOVE – A Puzzle Box Filled with Stories Switch NSP XCI Base + v1.0.1 (Patched);https://1fichier.com/?zz6ga8mfg3leqondjtae&af=2850246
LUNA The Shadow Dust Switch NSP XCI NSZ Base;https://ouo.io/eN5eR1https://1fichier.com/?lrcz74880yew8wbvf5s1&af=2850246
LUNA The Shadow Dust Switch NSP XCI NSZ Luna The Shadow Dust [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoxNkU3OTlGODg5QzVEOTYzODY4RjI3REU0QjYzRkZBNzM4QkMzNzNGJnRyPWh0dHAlM0ElMkYlMkZidDIudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMd
La Campanella Della Eterno Switch NSP Base (eShop);https://1fichier.com/?2eqbu8viq781ftrky1y7&af=2850246
La Pucelle † Ragnarok Switch NSP Base (eShop);https://1fichier.com/?tajypg6vvp69eqkc97j8&af=2850246
Laboratory Rat Escape Simulator Pro Switch NSP Base (eShop);https://megaup.net/1Njgy/Laboratory_Rat_Escape_Simulator_Pro_[01004F901907C000][v0][US].nsp.rar
Labyrinth City: Pierre the Maze Detective Switch NSP XCI NSZ Base (Patched);https://uptobox.com/5r6mq7r6cqac
Labyrinth City: Pierre the Maze Detective Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?gi809qx20ivgcawwa0xi&af=2850246
Labyrinth City: Pierre the Maze Detective Switch NSP XCI NSZ Labyrinth City [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo1QzFFRjM5ODZFQUE4N0YwMkQwQzA2OTQwNzNFQ0YyNTU4OUY0NjQwJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMY
Labyrinth of Galleria: The Moon Society Switch NSP NSZ Base (Dumped);https://1fichier.com/?hs2ltae0h5fbk3osbias&af=2850246
Labyrinth of Galleria: The Moon Society Switch NSP NSZ Base (eShop);https://rapidgator.net/file/763f0394ba51e44f39ec3c234680230e
Labyrinth of Zangetsu Switch NSP Base (eShop);https://1fichier.com/?ktu4lwwopkeq1p5yc8ag&af=2850246
Labyrinth of the Chaka King Switch NSP Base (eShop);https://1fichier.com/?djh7f7oids7z0afl0kgc&af=2850246
Labyrinth of the Witch Switch NSP XCI Base XCI;https://drive.google.com/uc?export=download&id=1wU1FiaGfzYdBqIBECCK-Shv_UoBApAS7
Labyrinth of the Witch Switch NSP XCI Base [010022D0089AE000] NSP;https://drive.google.com/uc?export=download&id=1-_8vtTO6KLi7E70jdtMPSNaVhY9RstXs
Labyrinth: Classic Pinball Puzzle Switch NSP Base (eShop);https://1fichier.com/?6tvvmbnyouocuzo56d5e&af=2850246
Lacuna Switch NSP NSZ Base (eShop);https://1fichier.com/?rot22djez2pq7105if5w&af=2850246
Ladders by POWGI Switch NSP XCI Base;https://1fichier.com/?8z1hcbcqpw5b5bndxhgx&af=2850246
Ladders by POWGI Switch NSP XCI Base (Patched);https://1fichier.com/?jp86w7fodnhrvvjrrg54&af=2850246
Laid-Back Camp – Virtual – Fumoto Campsite Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?tkp4cvboti0ab0z0ej56&af=2850246
Laid-Back Camp – Virtual – Fumoto Campsite Switch NSP XCI NSZ Base + v1.2.0 (Patched);https://1fichier.com/?oa6hj5pozdrt6auqje2n&af=2850246
Laid-Back Camp – Virtual – Fumoto Campsite Switch NSP XCI NSZ Laid-Back Camp Virtual 1+2 [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoyQTQwOTVDQkNGNEQwNzcyMDUyNUI0NEQyNjI2QTFCODU0MzlENjhGJnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMExha
Laid-Back Camp – Virtual – Lake Motosu Switch NSP XCI NSZ Base;https://1fichier.com/?54be6f59fgi1vwa0sfh2&af=2850246
Laid-Back Camp – Virtual – Lake Motosu Switch NSP XCI NSZ Base (Patched);https://uptobox.com/sx28kkgumhbs
Laid-Back Camp – Virtual – Lake Motosu Switch NSP XCI NSZ Laid-Back Camp Virtual 1+2 [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoyQTQwOTVDQkNGNEQwNzcyMDUyNUI0NEQyNjI2QTFCODU0MzlENjhGJnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMExha
Lair Land Story Remastered Switch NSP XCI Base;https://1fichier.com/?wcsfj8siv4fe0slqstvy&af=2850246
Lair Land Story Switch NSP NSZ Base (eShop);https://1fichier.com/?txn0p55w2rzxnw0esur1&af=2850246
Lair Land Story Switch NSP NSZ Lair Land Story [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDoyRjkzRUY0MDQ1MTI1QjgyNTM5RDBDOEZFMzNDRjdGMTU3MkI2RTUwJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMY
Lair of the Clockwork God Switch NSP XCI NSZ Base;https://drive.google.com/file/d/1pA8OFjszyQ2C0xql72iczKfXRCFJ46Dx/view?usp=sharing
Lambs on the road : The Beginning Switch NSP XCI NSZ Base (eShop);https://1fichier.com/?7do4dc94a7wjf1ozalj3&af=2850246
Lambs on the road : The Beginning Switch NSP XCI NSZ Base + v1.1.0 (Patched);https://1fichier.com/?ig8j0td57hy5e039mq2l&af=2850246
Lamentum Switch NSP NSZ Base (eShop);https://1fichier.com/?62wsn25zu8pqtjavnm1f&af=2850246
Lamplight City Switch NSP Base (eShop);https://megaup.net/1Loj5/Lamplight_City_[01009BE01719C000][v0][US].nsp.rar
Land of Screens Switch NSP NSZ Base (eShop);https://uptobox.com/olxswl1rgsgm
Landflix Odyssey Switch NSP XCI NSZ Base;https://1fichier.com/?90z65qkuqi39scmh7ind&af=2850246
Landflix Odyssey Switch NSP XCI NSZ Base + v1.0.2;https://uptobox.com/k5emqjiwptx4
Langrisser I and II JAP KOR Switch NSP XCI Base 010065100F16C000 NSP [Kor];https://drive.google.com/uc?export=download&id=1ljtryb_DgabxW0WGO1NFEOFjbDBRLDiF
Langrisser I and II JAP KOR Switch NSP XCI Base 010065100F16C000 XCI [Kor];https://drive.google.com/uc?export=download&id=149b1FvTig-mSb2w5ERYaiIfmcxkf77bU
Langrisser I and II JAP KOR Switch NSP XCI Base 0100E4300BEFE000 XCI [Jap];https://drive.google.com/uc?export=download&id=1m8A5gVsIbwXBGcWWTuI4OSjgo3aGCn56
Lanternium Switch NSP XCI NSZ Base;https://drive.google.com/uc?export=download&id=18STfTUBopfPBYTsDumWFc_7A9OpKdVKr
Lanternium Switch NSP XCI NSZ Base (eShop);https://drive.google.com/uc?export=download&id=1o6R2RiQAMcdNT9tzFQ-Lw_NW8vQtpWdT
Lanternium Switch NSP XCI NSZ Lanternium [NSZ];https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo2NEM5MjQ3NDMzQkVDRkI3NkNCRDIxQTgzNDZCQzhGRjQzODMzODU1JnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMExhb
Lapis x Labyrinth Switch NSP XCI Base 010059500D070000 NSP;https://drive.google.com/open?id=19FeJEk5Zd5afQlKmVuLSOdLO0a20n4Th
Lapis x Labyrinth Switch NSP XCI Base XCI;https://drive.google.com/open?id=1C2sGDhyeg84AabdtAbk6cwY2B0KoRfSx
Lapis x Labyrinth Switch NSP XCI Download;http://mgnet.me/dPxlbKA
Laraan Switch NSP XCI NSZ Base NSP;https://drive.google.com/file/d/1nLwxBadMrIavy3Luk7pJINZ7AGtX1nvu/view?usp=sharing
Laraan Switch NSP XCI NSZ Base XCI;https://drive.google.com/file/d/1sxrXN-5XcfHVal-vU-KjTqzFi5yVK7Ph/view?usp=sharing
Laraan Switch NSP XCI NSZ Download;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo4ODIxMkZFRUNGQTY1NEMzQzcxMDM1MkU4N0VBQjMxM0RFRDVDRDk1JnRyPWh0dHAlM0ElMkYlMkZidC50LXJ1Lm9yZyUyRmFubiUzRm1hZ25ldCZkbj0lNUJOaW50ZW5kbyUyMFN3aXRjaCU1RCUyMExhc
Last 4 Alive: Escape From Zombies Switch NSP Base (eShop);https://1fichier.com/?agfsgc4a6ihvyjvpjam3&af=2850246
Last Beat Enhanced Switch NSP Base (eShop);https://1fichier.com/?702j66vctl0naam3fu2t&af=2850246
Last Command Switch NSP NSZ Base (eShop);https://1fichier.com/?1lbof55tvazj6y1cmtbu&af=2850246
Last Command Switch NSP NSZ OST;https://ddownload.com/ayvsp7297s3d
Last Day of June Switch NSP XCI NSZ Base 0100da700879c000 NSP;https://uptobox.com/l79r5nu3o4fw
Last Day of June Switch NSP XCI NSZ Base XCI;https://uptobox.com/d665t721uywd
Last Day of June Switch NSP XCI NSZ Torrent;https://mgnetu.com/full/?api=bfa244894c752b64eaa1294dc83ff36d560f708a&url=bWFnbmV0Oj94dD11cm46YnRpaDo5MjhBQ0Y0RjZGRjE5QzU3NEIwMDU5Q0NCQTMxRUNFQTYxQ0IwNzhDJnRyPWh0dHAlM0ElMkYlMkZidDMudC1ydS5vcmclMkZhbm4lM0ZtYWduZXQmZG49JTVCTmludGVuZG8lMjBTd2l0Y2glNUQlMjBMY
Last Encounter Switch NSP XCI Base 010067A00964E000 NSP;https://drive.google.com/open?id=1JHxWANITLYiLwopP3tXqCiVPvo_s3h5O
Last Encounter Switch NSP XCI Base XCI;https://drive.google.com/open?id=18Lxe_-AQ042MA1oJgxHwWJtqcmT_L2rX
Last Stop Switch NSP XCI Base (eShop);https://1fichier.com/?a25rwfkfu6gh1ba735dd&af=2850246
Last Stop Switch NSP XCI Base + v1.0.1 (Patched);https://1fichier.com/?m0kaj9tz6xid2x8mrcvg&af=2850246
Last Threshold Switch NSP Base (eShop);https://1fichier.com/?i21ykte93yvqymjqbw39&af=2850246
Lastfight Switch NSP NSZ Base 01009E100BDD6000 NSP;https://drive.google.com/open?id=18T_FTYt83yA0pz2ESihz-8m7-RfMWwc0
