path;link;size;format;origem
007 - The World Is Not Enough (USA) (Beta).chd;https://archive.org/download/psxchd1/007 - The World Is Not Enough (USA) (Beta).chd;415.01 MiB;chd;archive-psxchd1
007 - The World Is Not Enough (USA).chd;https://archive.org/download/psxchd1/007 - The World Is Not Enough (USA).chd;394.02 MiB;chd;archive-psxchd1
007 - Tomorrow Never Dies (Europe).chd;https://archive.org/download/psxchd1/007 - Tomorrow Never Dies (Europe).chd;315.61 MiB;chd;archive-psxchd1
007 - Tomorrow Never Dies (Japan).chd;https://archive.org/download/psxchd1/007 - Tomorrow Never Dies (Japan).chd;295.92 MiB;chd;archive-psxchd1
007 - Tomorrow Never Dies (USA).chd;https://archive.org/download/psxchd1/007 - Tomorrow Never Dies (USA).chd;315.75 MiB;chd;archive-psxchd1
007 Racing (Europe).chd;https://archive.org/download/psxchd1/007 Racing (Europe).chd;317.55 MiB;chd;archive-psxchd1
007 Racing (France).chd;https://archive.org/download/psxchd1/007 Racing (France).chd;301.59 MiB;chd;archive-psxchd1
007 Racing (Germany).chd;https://archive.org/download/psxchd1/007 Racing (Germany).chd;304.49 MiB;chd;archive-psxchd1
007 Racing (USA).chd;https://archive.org/download/psxchd1/007 Racing (USA).chd;318.25 MiB;chd;archive-psxchd1
1 on 1 (Japan) (Demo).chd;https://archive.org/download/psxchd1/1 on 1 (Japan) (Demo).chd;144.33 MiB;chd;archive-psxchd1
1 on 1 (Japan).chd;https://archive.org/download/psxchd1/1 on 1 (Japan).chd;144.33 MiB;chd;archive-psxchd1
100 Man Yen Quiz Hunter (Japan).chd;https://archive.org/download/psxchd1/100 Man Yen Quiz Hunter (Japan).chd;178.82 MiB;chd;archive-psxchd1
100% Star (Europe).chd;https://archive.org/download/psxchd1/100% Star (Europe).chd;11.87 MiB;chd;archive-psxchd1
100% Star (France).chd;https://archive.org/download/psxchd1/100% Star (France).chd;11.97 MiB;chd;archive-psxchd1
10101 - Will the Starship (Japan).chd;https://archive.org/download/psxchd1/10101 - Will the Starship (Japan).chd;107.97 MiB;chd;archive-psxchd1
10th Anniversary Memorial Save Data (Japan) (Disc 1) (PlayStation Taiou).chd;https://archive.org/download/psxchd1/10th Anniversary Memorial Save Data (Japan) (Disc 1) (PlayStation Taiou).chd;59.68 MiB;chd;archive-psxchd1
16 Tales 1 (USA).chd;https://archive.org/download/psxchd1/16 Tales 1 (USA).chd;444.30 MiB;chd;archive-psxchd1
16 Tales 2 (USA).chd;https://archive.org/download/psxchd1/16 Tales 2 (USA).chd;446.79 MiB;chd;archive-psxchd1
16 Tales 3 (USA).chd;https://archive.org/download/psxchd1/16 Tales 3 (USA).chd;447.66 MiB;chd;archive-psxchd1
16 Tales 4 (USA).chd;https://archive.org/download/psxchd1/16 Tales 4 (USA).chd;441.66 MiB;chd;archive-psxchd1
19 ji 03 pun - Ueno-hatsu Yakou Ressha (Japan) (Taikenban).chd;https://archive.org/download/psxchd1/19 ji 03 pun - Ueno-hatsu Yakou Ressha (Japan) (Taikenban).chd;85.39 MiB;chd;archive-psxchd1
19 ji 03 pun - Ueno-hatsu Yakou Ressha (Japan).chd;https://archive.org/download/psxchd1/19 ji 03 pun - Ueno-hatsu Yakou Ressha (Japan).chd;235.21 MiB;chd;archive-psxchd1
1Xtreme (USA).chd;https://archive.org/download/psxchd1/1Xtreme (USA).chd;301.81 MiB;chd;archive-psxchd1
2 Demos in 1 - Driver - You Are the Wheelman + V-Rally - Championship Edition 2 (Japan).chd;https://archive.org/download/psxchd1/2 Demos in 1 - Driver - You Are the Wheelman + V-Rally - Championship Edition 2 (Japan).chd;74.13 MiB;chd;archive-psxchd1
20-seiki Striker Retsuden - The 20th Century's Real Strikers (Japan).chd;https://archive.org/download/psxchd1/20-seiki Striker Retsuden - The 20th Century's Real Strikers (Japan).chd;393.85 MiB;chd;archive-psxchd1
2002 FIFA World Cup (Europe) (En,Sv).chd;https://archive.org/download/psxchd1/2002 FIFA World Cup (Europe) (En,Sv).chd;319.05 MiB;chd;archive-psxchd1
2002 FIFA World Cup (France).chd;https://archive.org/download/psxchd1/2002 FIFA World Cup (France).chd;322.29 MiB;chd;archive-psxchd1
2002 FIFA World Cup (Germany).chd;https://archive.org/download/psxchd1/2002 FIFA World Cup (Germany).chd;391.42 MiB;chd;archive-psxchd1
2002 FIFA World Cup (Italy).chd;https://archive.org/download/psxchd1/2002 FIFA World Cup (Italy).chd;332.28 MiB;chd;archive-psxchd1
2002 FIFA World Cup (Spain).chd;https://archive.org/download/psxchd1/2002 FIFA World Cup (Spain).chd;346.30 MiB;chd;archive-psxchd1
2002 FIFA World Cup (USA) (En,Es).chd;https://archive.org/download/psxchd1/2002 FIFA World Cup (USA) (En,Es).chd;319.13 MiB;chd;archive-psxchd1
2Xtreme (Europe).chd;https://archive.org/download/psxchd1/2Xtreme (Europe).chd;368.72 MiB;chd;archive-psxchd1
2Xtreme (USA).chd;https://archive.org/download/psxchd1/2Xtreme (USA).chd;326.60 MiB;chd;archive-psxchd1
3, 2, 1, Smurf! My First Racing Game (Europe) (En,Fr,De,Es,It,Nl).chd;https://archive.org/download/psxchd1/3, 2, 1, Smurf! My First Racing Game (Europe) (En,Fr,De,Es,It,Nl).chd;122.59 MiB;chd;archive-psxchd1
360 Three Sixty (Europe) (En,Fr,De,Es,It,Sv).chd;https://archive.org/download/psxchd1/360 Three Sixty (Europe) (En,Fr,De,Es,It,Sv).chd;273.04 MiB;chd;archive-psxchd1
3D Baseball (USA).chd;https://archive.org/download/psxchd1/3D Baseball (USA).chd;163.09 MiB;chd;archive-psxchd1
3D Baseball - The Majors (Japan).chd;https://archive.org/download/psxchd1/3D Baseball - The Majors (Japan).chd;163.10 MiB;chd;archive-psxchd1
3D Kakutou Tkool (Japan).chd;https://archive.org/download/psxchd1/3D Kakutou Tkool (Japan).chd;306.89 MiB;chd;archive-psxchd1
3D Lemmings (Europe).chd;https://archive.org/download/psxchd1/3D Lemmings (Europe).chd;339.34 MiB;chd;archive-psxchd1
3D Lemmings (Japan).chd;https://archive.org/download/psxchd1/3D Lemmings (Japan).chd;332.10 MiB;chd;archive-psxchd1
3D Lemmings (USA).chd;https://archive.org/download/psxchd1/3D Lemmings (USA).chd;339.35 MiB;chd;archive-psxchd1
3D Mission Shooting - Finalist (Japan).chd;https://archive.org/download/psxchd1/3D Mission Shooting - Finalist (Japan).chd;230.23 MiB;chd;archive-psxchd1
3D Shooting Tkool (Japan).chd;https://archive.org/download/psxchd1/3D Shooting Tkool (Japan).chd;139.08 MiB;chd;archive-psxchd1
3D-Kaleidoscope - Baby Universe (Japan).chd;https://archive.org/download/psxchd1/3D-Kaleidoscope - Baby Universe (Japan).chd;250.50 MiB;chd;archive-psxchd1
3Xtreme (USA).chd;https://archive.org/download/psxchd1/3Xtreme (USA).chd;202.32 MiB;chd;archive-psxchd1
3x3 Eyes - Kyuusei Koushu (Japan) (Disc 1).chd;https://archive.org/download/psxchd1/3x3 Eyes - Kyuusei Koushu (Japan) (Disc 1).chd;337.10 MiB;chd;archive-psxchd1
3x3 Eyes - Kyuusei Koushu (Japan) (Disc 2).chd;https://archive.org/download/psxchd1/3x3 Eyes - Kyuusei Koushu (Japan) (Disc 2).chd;321.65 MiB;chd;archive-psxchd1
3x3 Eyes - Tenrinou Genmu (Japan) (Disc 1).chd;https://archive.org/download/psxchd1/3x3 Eyes - Tenrinou Genmu (Japan) (Disc 1).chd;304.36 MiB;chd;archive-psxchd1
3x3 Eyes - Tenrinou Genmu (Japan) (Disc 2).chd;https://archive.org/download/psxchd1/3x3 Eyes - Tenrinou Genmu (Japan) (Disc 2).chd;353.18 MiB;chd;archive-psxchd1
3x3 Eyes - Tenrinou Genmu (Japan) (Disc 3).chd;https://archive.org/download/psxchd1/3x3 Eyes - Tenrinou Genmu (Japan) (Disc 3).chd;395.01 MiB;chd;archive-psxchd1
4-4-2 Soccer (Europe) (En,Fr,De,Es).chd;https://archive.org/download/psxchd1/4-4-2 Soccer (Europe) (En,Fr,De,Es).chd;137.74 MiB;chd;archive-psxchd1
40 Winks (Europe) (Demo).chd;https://archive.org/download/psxchd1/40 Winks (Europe) (Demo).chd;129.47 MiB;chd;archive-psxchd1
40 Winks (Europe).chd;https://archive.org/download/psxchd1/40 Winks (Europe).chd;359.39 MiB;chd;archive-psxchd1
40 Winks (Italy).chd;https://archive.org/download/psxchd1/40 Winks (Italy).chd;358.77 MiB;chd;archive-psxchd1
40 Winks (Spain).chd;https://archive.org/download/psxchd1/40 Winks (Spain).chd;358.80 MiB;chd;archive-psxchd1
40 Winks (USA).chd;https://archive.org/download/psxchd1/40 Winks (USA).chd;359.32 MiB;chd;archive-psxchd1
4x4 World Trophy (Europe) (En,Fr,De,Es,It).chd;https://archive.org/download/psxchd1/4x4 World Trophy (Europe) (En,Fr,De,Es,It).chd;192.76 MiB;chd;archive-psxchd1
5 Star Racing (Europe).chd;https://archive.org/download/psxchd1/5 Star Racing (Europe).chd;233.22 MiB;chd;archive-psxchd1
70's Robot Anime - Geppy-X (Japan) (Demo).chd;https://archive.org/download/psxchd1/70's Robot Anime - Geppy-X (Japan) (Demo).chd;219.32 MiB;chd;archive-psxchd1
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 1).chd;https://archive.org/download/psxchd1/70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 1).chd;389.36 MiB;chd;archive-psxchd1
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 2).chd;https://archive.org/download/psxchd1/70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 2).chd;423.95 MiB;chd;archive-psxchd1
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 3).chd;https://archive.org/download/psxchd1/70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 3).chd;388.29 MiB;chd;archive-psxchd1
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 4).chd;https://archive.org/download/psxchd1/70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 4).chd;360.19 MiB;chd;archive-psxchd1
psxchd1_archive.torrent;https://archive.org/download/psxchd1/psxchd1_archive.torrent;127.11 KB;torrent;archive-psxchd1
psxchd1_meta.sqlite;https://archive.org/download/psxchd1/psxchd1_meta.sqlite;135.00 KB;sqlite;archive-psxchd1
psxchd1_meta.xml;https://archive.org/download/psxchd1/psxchd1_meta.xml;679.00 Bytes;xml;archive-psxchd1
psxchd1_reviews.xml;https://archive.org/download/psxchd1/psxchd1_reviews.xml;512.00 Bytes;xml;archive-psxchd1
