path;link;size;format;origem
2002 FIFA World Cup (Italy).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/2002%20FIFA%20World%20Cup%20%28Italy%29.zip;394.1 MiB;ZIP;https://myrient.erista.me/files/Redump
2002 FIFA World Cup (Spain).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/2002%20FIFA%20World%20Cup%20%28Spain%29.zip;415.9 MiB;ZIP;https://myrient.erista.me/files/Redump
2002 FIFA World Cup (USA) (En,Es).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/2002%20FIFA%20World%20Cup%20%28USA%29%20%28En%2CEs%29.zip;378.6 MiB;ZIP;https://myrient.erista.me/files/Redump
2Xtreme (Europe).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/2Xtreme%20%28Europe%29.zip;478.7 MiB;ZIP;https://myrient.erista.me/files/Redump
2Xtreme (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/2Xtreme%20%28USA%29.zip;424.9 MiB;ZIP;https://myrient.erista.me/files/Redump
3, 2, 1, Smurf! My First Racing Game (Europe) (En,Fr,De,Es,It,Nl).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3%2C%202%2C%201%2C%20Smurf%21%20My%20First%20Racing%20Game%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CNl%29.zip;133.2 MiB;ZIP;https://myrient.erista.me/files/Redump
360 Three Sixty (Europe) (En,Fr,De,Es,It,Sv).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/360%20Three%20Sixty%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CSv%29.zip;387.1 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Baseball (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Baseball%20%28USA%29.zip;163.5 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Baseball - The Majors (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Baseball%20-%20The%20Majors%20%28Japan%29.zip;163.5 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Kakutou Tkool (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Kakutou%20Tkool%20%28Japan%29.zip;423.3 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Lemmings (Europe).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Lemmings%20%28Europe%29.zip;445.1 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Lemmings (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Lemmings%20%28Japan%29.zip;435.5 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Lemmings (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Lemmings%20%28USA%29.zip;445.2 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Mission Shooting - Finalist (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Mission%20Shooting%20-%20Finalist%20%28Japan%29.zip;360.1 MiB;ZIP;https://myrient.erista.me/files/Redump
3D Shooting Tkool (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D%20Shooting%20Tkool%20%28Japan%29.zip;139.3 MiB;ZIP;https://myrient.erista.me/files/Redump
3D-Kaleidoscope - Baby Universe (Japan) (Demo).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D-Kaleidoscope%20-%20Baby%20Universe%20%28Japan%29%20%28Demo%29.zip;268.3 MiB;ZIP;https://myrient.erista.me/files/Redump
3D-Kaleidoscope - Baby Universe (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3D-Kaleidoscope%20-%20Baby%20Universe%20%28Japan%29.zip;268.3 MiB;ZIP;https://myrient.erista.me/files/Redump
3Xtreme (USA) (Demo).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3Xtreme%20%28USA%29%20%28Demo%29.zip;75.2 MiB;ZIP;https://myrient.erista.me/files/Redump
3Xtreme (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3Xtreme%20%28USA%29.zip;250.0 MiB;ZIP;https://myrient.erista.me/files/Redump
3x3 Eyes - Kyuusei Koushu (Japan) (Disc 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3x3%20Eyes%20-%20Kyuusei%20Koushu%20%28Japan%29%20%28Disc%201%29.zip;344.9 MiB;ZIP;https://myrient.erista.me/files/Redump
3x3 Eyes - Kyuusei Koushu (Japan) (Disc 2).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3x3%20Eyes%20-%20Kyuusei%20Koushu%20%28Japan%29%20%28Disc%202%29.zip;328.8 MiB;ZIP;https://myrient.erista.me/files/Redump
3x3 Eyes - Tenrin'ou Genmu (Japan) (Disc 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3x3%20Eyes%20-%20Tenrin%27ou%20Genmu%20%28Japan%29%20%28Disc%201%29.zip;276.9 MiB;ZIP;https://myrient.erista.me/files/Redump
3x3 Eyes - Tenrin'ou Genmu (Japan) (Disc 2).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3x3%20Eyes%20-%20Tenrin%27ou%20Genmu%20%28Japan%29%20%28Disc%202%29.zip;316.7 MiB;ZIP;https://myrient.erista.me/files/Redump
3x3 Eyes - Tenrin'ou Genmu (Japan) (Disc 3).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/3x3%20Eyes%20-%20Tenrin%27ou%20Genmu%20%28Japan%29%20%28Disc%203%29.zip;337.2 MiB;ZIP;https://myrient.erista.me/files/Redump
4-4-2 Soccer (Europe) (En,Fr,De,Es).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/4-4-2%20Soccer%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%29.zip;198.2 MiB;ZIP;https://myrient.erista.me/files/Redump
40 Winks (Europe) (Demo).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/40%20Winks%20%28Europe%29%20%28Demo%29.zip;138.2 MiB;ZIP;https://myrient.erista.me/files/Redump
40 Winks (Europe).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/40%20Winks%20%28Europe%29.zip;393.9 MiB;ZIP;https://myrient.erista.me/files/Redump
40 Winks (Italy).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/40%20Winks%20%28Italy%29.zip;393.1 MiB;ZIP;https://myrient.erista.me/files/Redump
40 Winks (Spain).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/40%20Winks%20%28Spain%29.zip;393.1 MiB;ZIP;https://myrient.erista.me/files/Redump
40 Winks (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/40%20Winks%20%28USA%29.zip;393.7 MiB;ZIP;https://myrient.erista.me/files/Redump
4x4 World Trophy (Europe) (En,Fr,De,Es,It).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/4x4%20World%20Trophy%20%28Europe%29%20%28En%2CFr%2CDe%2CEs%2CIt%29.zip;225.8 MiB;ZIP;https://myrient.erista.me/files/Redump
5 Star Racing (Europe).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/5%20Star%20Racing%20%28Europe%29.zip;328.8 MiB;ZIP;https://myrient.erista.me/files/Redump
50 por 15 - Quiere Ser Millonario (Spain).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/50%20por%2015%20-%20Quiere%20Ser%20Millonario%20%28Spain%29.zip;171.7 MiB;ZIP;https://myrient.erista.me/files/Redump
70's Robot Anime - Geppy-X (Japan) (Demo).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/70%27s%20Robot%20Anime%20-%20Geppy-X%20%28Japan%29%20%28Demo%29.zip;228.6 MiB;ZIP;https://myrient.erista.me/files/Redump
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/70%27s%20Robot%20Anime%20-%20Geppy-X%20-%20The%20Super%20Boosted%20Armor%20%28Japan%29%20%28Disc%201%29.zip;425.2 MiB;ZIP;https://myrient.erista.me/files/Redump
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 2).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/70%27s%20Robot%20Anime%20-%20Geppy-X%20-%20The%20Super%20Boosted%20Armor%20%28Japan%29%20%28Disc%202%29.zip;457.6 MiB;ZIP;https://myrient.erista.me/files/Redump
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 3).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/70%27s%20Robot%20Anime%20-%20Geppy-X%20-%20The%20Super%20Boosted%20Armor%20%28Japan%29%20%28Disc%203%29.zip;407.7 MiB;ZIP;https://myrient.erista.me/files/Redump
70's Robot Anime - Geppy-X - The Super Boosted Armor (Japan) (Disc 4).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/70%27s%20Robot%20Anime%20-%20Geppy-X%20-%20The%20Super%20Boosted%20Armor%20%28Japan%29%20%28Disc%204%29.zip;393.3 MiB;ZIP;https://myrient.erista.me/files/Redump
900X Golden Finger (Europe) (Unl).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/900X%20Golden%20Finger%20%28Europe%29%20%28Unl%29.zip;1.2 MiB;ZIP;https://myrient.erista.me/files/Redump
A Ressha de Ikou 4 - Evolution (Japan) (Gentei Set).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Ressha%20de%20Ikou%204%20-%20Evolution%20%28Japan%29%20%28Gentei%20Set%29.zip;12.9 MiB;ZIP;https://myrient.erista.me/files/Redump
A Ressha de Ikou 4 - Evolution (Japan) (Rev 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Ressha%20de%20Ikou%204%20-%20Evolution%20%28Japan%29%20%28Rev%201%29.zip;12.9 MiB;ZIP;https://myrient.erista.me/files/Redump
A Ressha de Ikou 4 - Evolution (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Ressha%20de%20Ikou%204%20-%20Evolution%20%28Japan%29.zip;12.9 MiB;ZIP;https://myrient.erista.me/files/Redump
A Ressha de Ikou 4 - Evolution Global (Japan) (En,Ja,Fr,De) (PlayStation the Best).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Ressha%20de%20Ikou%204%20-%20Evolution%20Global%20%28Japan%29%20%28En%2CJa%2CFr%2CDe%29%20%28PlayStation%20the%20Best%29.zip;99.9 MiB;ZIP;https://myrient.erista.me/files/Redump
A Ressha de Ikou 4 - Evolution Global (Japan) (En,Ja,Fr,De).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Ressha%20de%20Ikou%204%20-%20Evolution%20Global%20%28Japan%29%20%28En%2CJa%2CFr%2CDe%29.zip;60.8 MiB;ZIP;https://myrient.erista.me/files/Redump
A Ressha de Ikou Z - Mezase! Tairiku Oudan (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Ressha%20de%20Ikou%20Z%20-%20Mezase%21%20Tairiku%20Oudan%20%28Japan%29.zip;115.5 MiB;ZIP;https://myrient.erista.me/files/Redump
A Sangre Fria (Spain) (Disc 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Sangre%20Fria%20%28Spain%29%20%28Disc%201%29.zip;348.1 MiB;ZIP;https://myrient.erista.me/files/Redump
A Sangre Fria (Spain) (Disc 2).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Sangre%20Fria%20%28Spain%29%20%28Disc%202%29.zip;397.3 MiB;ZIP;https://myrient.erista.me/files/Redump
A Sangue Freddo (Italy) (Disc 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Sangue%20Freddo%20%28Italy%29%20%28Disc%201%29.zip;354.5 MiB;ZIP;https://myrient.erista.me/files/Redump
A Sangue Freddo (Italy) (Disc 2).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A%20Sangue%20Freddo%20%28Italy%29%20%28Disc%202%29.zip;397.0 MiB;ZIP;https://myrient.erista.me/files/Redump
A-Train - Trains, Power, Money (USA) (En,Ja,Fr,De).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A-Train%20-%20Trains%2C%20Power%2C%20Money%20%28USA%29%20%28En%2CJa%2CFr%2CDe%29.zip;60.5 MiB;ZIP;https://myrient.erista.me/files/Redump
A.IV - Evolution Global (Europe) (En,Ja,Fr,De).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A.IV%20-%20Evolution%20Global%20%28Europe%29%20%28En%2CJa%2CFr%2CDe%29.zip;67.0 MiB;ZIP;https://myrient.erista.me/files/Redump
A2 Racer - Europa Tour (Netherlands).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A2%20Racer%20-%20Europa%20Tour%20%28Netherlands%29.zip;100.1 MiB;ZIP;https://myrient.erista.me/files/Redump
A5 - A Ressha de Ikou 5 (Japan, Asia).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/A5%20-%20A%20Ressha%20de%20Ikou%205%20%28Japan%2C%20Asia%29.zip;377.3 MiB;ZIP;https://myrient.erista.me/files/Redump
AFL 99 (Australia).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AFL%2099%20%28Australia%29.zip;153.2 MiB;ZIP;https://myrient.erista.me/files/Redump
AI Mahjong 2000 (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AI%20Mahjong%202000%20%28Japan%29.zip;48.1 MiB;ZIP;https://myrient.erista.me/files/Redump
AI Mahjong Selection (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AI%20Mahjong%20Selection%20%28Japan%29.zip;48.2 MiB;ZIP;https://myrient.erista.me/files/Redump
AI Shougi (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AI%20Shougi%20%28Japan%29.zip;78.6 MiB;ZIP;https://myrient.erista.me/files/Redump
AI Shougi 2 (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AI%20Shougi%202%20%28Japan%29.zip;41.1 MiB;ZIP;https://myrient.erista.me/files/Redump
AI Shougi 2 Deluxe (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AI%20Shougi%202%20Deluxe%20%28Japan%29.zip;45.3 MiB;ZIP;https://myrient.erista.me/files/Redump
AI Shougi Selection (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AI%20Shougi%20Selection%20%28Japan%29.zip;39.5 MiB;ZIP;https://myrient.erista.me/files/Redump
ASCII Entertainment Demo CD (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ASCII%20Entertainment%20Demo%20CD%20%28USA%29.zip;142.6 MiB;ZIP;https://myrient.erista.me/files/Redump
ASCII Zanmai (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ASCII%20Zanmai%20%28Japan%29.zip;209.7 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV - Quad Power Racing (Europe) (En,Fr,De).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20-%20Quad%20Power%20Racing%20%28Europe%29%20%28En%2CFr%2CDe%29.zip;134.6 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV - Quad Power Racing (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20-%20Quad%20Power%20Racing%20%28Japan%29.zip;134.2 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV - Quad Power Racing (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20-%20Quad%20Power%20Racing%20%28USA%29.zip;134.2 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV Mania (Europe) (En,Fr,De,It).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20Mania%20%28Europe%29%20%28En%2CFr%2CDe%2CIt%29.zip;242.9 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV Mania (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20Mania%20%28USA%29.zip;242.9 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV Racers (Europe).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20Racers%20%28Europe%29.zip;35.9 MiB;ZIP;https://myrient.erista.me/files/Redump
ATV Racers (USA).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/ATV%20Racers%20%28USA%29.zip;37.4 MiB;ZIP;https://myrient.erista.me/files/Redump
AbalaBurn (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/AbalaBurn%20%28Japan%29.zip;445.9 MiB;ZIP;https://myrient.erista.me/files/Redump
Abe '99 (Japan) (Disc 1).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/Abe%20%2799%20%28Japan%29%20%28Disc%201%29.zip;439.9 MiB;ZIP;https://myrient.erista.me/files/Redump
Abe '99 (Japan) (Disc 2).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/Abe%20%2799%20%28Japan%29%20%28Disc%202%29.zip;358.2 MiB;ZIP;https://myrient.erista.me/files/Redump
Abe a GoGo (Japan) (Demo).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/Abe%20a%20GoGo%20%28Japan%29%20%28Demo%29.zip;160.4 MiB;ZIP;https://myrient.erista.me/files/Redump
Abe a GoGo (Japan).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/Abe%20a%20GoGo%20%28Japan%29.zip;504.5 MiB;ZIP;https://myrient.erista.me/files/Redump
Absolute Football (France) (En,Fr,De,Es,It,Pt).zip;https://myrient.erista.me/files/Redump/Sony%20-%20PlayStation/Absolute%20Football%20%28France%29%20%28En%2CFr%2CDe%2CEs%2CIt%2CPt%29.zip;450.7 MiB;ZIP;https://myrient.erista.me/files/Redump
